adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/cy55KbP1mkPi3F2kd9Y54YR4JfJ.jpg,"[53, 27]",534205,en,Face of Evil,,22.394,/cmxq0reISn0fqtEnQJbDj0PDF9L.jpg,2016-09-22,Face of Evil,False,6.6,9
False,/3gngLp4zgjYLOUKC5MBHfszdvz9.jpg,[27],36073,ja,ギニーピッグ2 血肉の華,,28.605,/u1u466uIlu0Pw1ANfYnmuyDJR27.jpg,1985-10-07,기니어피그 EP2 : 혈육의 꽃,False,4.6,107
False,/mAWMorHkrbBvsfBv8XiE6qbCY9L.jpg,"[28, 18, 53]",525554,fr,Lukas,"클럽의 가드로 일하는 ‘루카스’는 소란을 제압하던 중, 예기치 못한 사고에 휘말린다. 무엇보다 소중한 딸을 잃을 위기에 놓인 그는 양육권을 대가로 범죄 조직에 가담하라는 제안을 받게 되는데…",21.851,/gt57HRdvtspeNqZFrbIRfTaHMu4.jpg,2018-08-22,더 바운서,False,6.297,335
False,/rmTU5rLkN9g3EUEulfXdctJ5gpl.jpg,"[28, 35]",11950,en,Cannonball Run II,"수천년 동안 아라비아 사막에서 '가장 빠른 부족'이란 영예를 지켜왔던 중동 어느나라 왕이 캘리포니아에서 커네티커트까지 대륙 횡단 경주의 우승을 노리고 특수 제작한 롤스로이스로 압둘 왕자를 참가시켰으나 우승을 놓친다. 이에 분개한 왕이 100만 달러의 상금을 걸고 '캐논볼 2'를 개최해 전세계 레이서들이 몰려든다. 그런데 상금을 노린 악당들에게 압둘 왕자가 납치되고 돈도 강탈당한다. 레이스를 중단하고 참가자들이 힘을 합쳐 왕자와 100만달러 탈환 작전을 벌여 왕자를 무사히 구하고, 이에 감사한 왕자가 상금을 200만달러로 올려 그 다음날 대륙횡단의 대장정이 시작된다.",27.334,/8AYKhcZyGSOiGXGHhMVKLYC2Gyl.jpg,1984-06-29,캐논볼 2,False,5.383,300
False,/xGzcusHWxLPvRYSBMeOJOVkdJbj.jpg,"[18, 10752]",25237,ru,Иди и смотри,"소년 플로리아는 나치 독일의 침공을 받고 있는 벨라루스에 살고 있다. 그런데 첫 장면에서 그는 모래밭의 흙을 파고 있는 중이다. 제대로 매장되지 못한 죽은 병사들의 시체들이 나오지만, 어떻게든 쓸 만한 총을 찾아낸다. 플로리아는 독일군과의 전투에 참여하길 원하지만 어른들은 그를 무시한다. 더 경험 많은 군인에게 그의 총은 인계되고, 그는 군인들의 행진을 지켜볼 뿐이다. 이윽고 플로리아는 글로샤라는 독특한 매력의 소녀와 함께 뒤에 처져 있음을 깨닫는다. 이들은 숲으로 가지만 거기서 나치 독일의 엄청난 폭격을 당하고, 그 바람에 플로리아의 청력에 문제가 생긴다. 정신이 혼미해진 플로리아는 마을로 돌아가는데, 거기서 엄청난 대량 학살의 흔적과 널부러진 시신들을 보고 경악한다. 문득 어머니의 생사가 궁금해져 필사적으로 찾아다니던 그는 비극적인 장면을 목격하게 되는데..",37.076,/baK79h2An0J8mzTue13KThAeYC5.jpg,1985-10-17,컴 앤 씨,False,8.3,1365
False,/s24BnEjgnDFZrUHaL3IYhGTcBZ0.jpg,"[27, 53, 9648]",9731,en,Friday the 13th: A New Beginning,"정당방위 살인을 경험한 어린 시절의 충격으로 정신 질환을 갖게 되어 살인마로부터 끊임없이 쫓기는 죽음의 공포에서 벗어나지 못하는 청년 토미는 정신병원 수용시설과는 다른 가정적인 분위기의 요양원으로 이송되어 비슷한 처지에 있는 일곱명의 또래들과 함께 지내게 된다. 한적한 숲 속에 위치한 이 요양원에서 우발적인 살인 사건이 일어나 지능이 모자라는 순진한 소년 죠이가 희생되면서 요양원을 중심으로 연쇄 살인사건이 일어난다. 요양원의 식구들 뿐 만 아니라 근처 주민들을 대상으로 무작위로 벌어지는 가공할 살인 사건을 뒤쫓는 경찰과 토미는 살인마가 이 마을에서 오래전에 죽었다는 제인슨일거라고 추측하지만 문제의 살인마는 연속된 살인사건에도 불구하고 모습을 드러내지 않는다. 그러나 마지막으로 남은 요양원의 간호사 팸과 어린 소년 레지 그리고 토미, 세 사람에 의해 종말을 맞는다. 가면 뒤의 얼굴은 첫 희생자였던 죠이의 아버지 로이로 모든 것이 아들의 죽음에 대한 그의 복수극이었음이 드러난다. 그러나 모든 게 끝나고 병상에 누워있는 토미. 그를 보러 병실로 들어서는 팸. 그녀의 뒤로 제이슨의 가면을 쓴 누군가가 또다시 다가온다.",30.815,/iKOWTkGqZtucGEJuo9Cr60PMROC.jpg,1985-03-22,13일의 금요일 5: 새로운 시작,False,5.288,1073
False,/lvxznRSXxzmGGh4kicfmYvZhedK.jpg,"[16, 35, 10751, 12]",382517,en,Open Season: Scared Silly,수다쟁이 사슴 엘리엇이 숲속 친구들 앞에서 늑대 인간과 맞서 싸운 모험담을 늘어놓자 거구의 회색곰 부그는 그 이야기에 겁을 먹고는 약속했던 캠핑 여행을 떠나지 않겠다고 말한다. 이에 엘리엇과 친구들은 부그의 두려움을 없애주기 위해 가짜 늑대 인간 작전에 돌입한다. 그런데 변장한 친구가 말벌에 쏘이고 진흙탕에 빠지는 소동 끝에 괴기한 모습으로 바뀌면서 엘리엇조차 진짜 늑대 인간이 나타났다고 믿게 된다. 한편 우연히 그 현장을 목격한 사냥꾼 쇼는 보안관에게 늑대 인간 사냥을 허락받는다. 사냥에 굶주린 쇼는 이번 기회에 숲속의 다른 동물들까지 사냥할 계획을 세운다. 사냥꾼의 표적이 된 엘리엇은 쇼보다 먼저 늑대 인간을 찾아서 숲속의 평화를 되찾자고 부그를 설득한다. 용기를 낸 부그와 엘리엇 일행은 늑대 인간이 목격된 ‘죽은 곰의 협곡’으로 향하는데…,30.055,/mjNpSMDwiqvXwUxOWdmStfvCx9b.jpg,2015-12-18,부그와 엘리엇: 늑대 인간의 공포,False,5.9,327
False,/w7TUrUUo9pKcgY7PCdm2LK6XbZB.jpg,"[28, 35, 10751]",23172,en,The Spy Next Door,"CIA 비밀 첩보원으로 활동하던 밥 호는 이제 그만 일을 관두고 이웃에 사는 여자친구 질리언과 결혼해 정착할 결심을 한다. 그러나 그녀와 결혼하기 전에 밥에게는 넘어야 할 큰 산이 하나 있었으니, 엄마의 남자친구들에게 절대 호의적이지 않은 악동들, 바로 질리언의 세 아이들이었다. 질리언이 집을 비우게 된 어느 날, 밥은 세 아이들에게 인정받을 기회를 만들기 위해 베이비시터를 자청한다. 그러나 아이들 중 하나가 실수로 밥의 컴퓨터에 일급비밀 문서를 다운로드 받게 되고, 그로 인해 밥의 숙적인 러시아 테러리스트가 그를 공격하기 위해 활동을 개시한다. 이제 밥은 첩보원과 아빠 노릇 사이를 오가며, 그의 생애 가장 스릴 넘치는 임무를 준비해야할 처지가 되는데…",34.542,/wWTjqrmU6FNjLVmiAOp068apbkq.jpg,2010-01-15,스파이 넥스트 도어,False,5.856,1248
False,/pEfM9UCuCwoUtXWm8pZab7uQTuu.jpg,"[27, 53]",21407,en,The Collector,"놈은 반드시 한 명만 수집한다! 새로 이사온 보석판매업자 ‘마이클’의 집수리를 의뢰 받은 ‘아킨’은 아내가 사채업자에게 빌린 빚으로 인해 사랑하는 딸까지 잃게 될 위기에 처해있다. 그는 보수공사의 대가로 받은 돈을 들고 사채업자를 찾아가 사정해 보지만 금액은 턱없이 부족하기만 하다. 사채업자는 아내의 빚을 대신해 ‘아킨’에게 ‘마이클’의 집 금고에 있는 보석을 훔쳐오라는 제안을 하고 위기에 몰린 그는 어쩔 수 없이 가족여행을 떠난 ‘마이클’의 집에 몰래 숨어 들어간다. 조심스레 금고의 잠금 장치를 해제하고 있는 ‘아킨’. 모든 일이 생각보다 순조롭게 풀려 가고 있음에 안도하는 순간 집 안에 자신 이외에 또 다른 침입자가 있음을 직감적으로 느끼게 되는데...",33.032,/zemKn9HpCI0kLsz2saRoUOquZ5P.jpg,2009-07-09,콜렉터,False,6.583,1397
False,/xChyWmjDeEH8zOVi9dwVrtIJEfd.jpg,"[28, 12, 35, 18, 14]",11653,zh,神話,"고고학자 잭(성룡)은 얼마 전부터 옥수(김희선)라는 신비스런 고대 여인의 꿈을 자주 꾼다. 현실처럼 느껴지는 꿈의 미스터리에 잭은 친구이자 저명한 물리학자 윌리엄(양가휘)과 함께 꿈의 단서를 풀기 위해 왕의 관이 공중에 떠있다는 인도의 다사이 왕국으로 향한다. 잭은 원석과 고대의 칼, 꿈속의 신비의 여인이 탐험가들과 고고학자들이 그토록 열망하던 진시황제의 발견되지 않는 황릉과 관계가 있다는 것을 직감하고, 여러 단서들을 조합해 진시황릉을 찾아 나선다. 진시황릉에 서서히 다가갈 수록 잭의 꿈속 미스터리 또한 조금씩 실마리를 찾아가게 되고, 불로장생의 비밀과 그 속에 숨겨진 수많은 보물을 차지하기 위해 진시황릉을 찾고 있던 구교수 역시 잭의 주변에서 교묘히 그를 감시하는데... 과연 잭은 2,000년간 아무도 발을 들이지 못한 진시황릉을 찾아 자신의 꿈속 미스터리를 풀 수 있을 것인가?",23.771,/rBEJv7hakYEv6WxYYtbxO6Gmcyp.jpg,2005-05-11,성룡의 신화,False,6.346,351
False,/aPteaXAPp9RwdoecjMgkGKxpkMA.jpg,"[35, 10752]",8290,fr,La Grande Vadrouille,"1941년, 나치 점령하의 프랑스. 임무를 수행하고 돌아가던 영국 공군의 비행기가 독일군 대공포를 맞아 추락한다. 영국군 조종사 레지널드, 피터, 앨런은 낙하산을 타고 간신히 탈출해 목숨을 건진다. 셋은 도장업자 오귀스탱, 인형극을 하는 쥘리에트, 오케스트라 지휘자 스타니슬라스의 도움을 받게 되는데, 독일군 장교 아흐바흐는 이들을 붙잡기 위해 추격을 멈추지 않는다. 나치 점령기를 배경으로 한 코미디로, 오랜 세월 동안 깨지지 않은 흥행 기록을 세우기도 했다.",33.763,/835Yw9f0gYyR8RSsDKL34VEgCjL.jpg,1966-12-08,파리대탈출,False,7.923,1286
False,/9t8Rli821aLGcyvHMFLIwxVZgJV.jpg,"[9648, 53, 27]",11252,en,Psycho,"1998년 12월 피닉스의 어느 모텔 룸. 마리온 크레인(앤 허쉬 분)은 점심시간에 애인 샘(비고 모텐슨 분)과 짧은 정사를 나눈다. 그녀는 그와의 결혼을 원하나 샘은 아버지의 빚과 매달 전부인에게 지불해야만 하는 별거 수당 때문에 경제적으로 결혼할 여유가 없다고 거절한다. 착잡해진 마리온은 서둘러 사무실로 돌아오고, 때마침 사장은 고객의 돈 40만불을 은행에 입금시켜 놓을 것을 그녀에게 부탁한다.  그러나 마리온은 돈의 유혹에 이끌려 40만불을 들고 은행이 아닌 애인에게로 향한다. 이틀을 꼬박 운전한 마리온은 피로에 지쳐 길을 잃고 헤메이던 중 인적이 드문 베이츠 모텔에 묵게 된다. 모텔 주인인 노만 베이츠(빈스 본 분)는 그녀에게 성적 호기심을 갖고서 저녁을 제공하는 등 호의를 베풀고, 그녀도 그의 호의에 긴장을 풀고 밤늦게 이야기를 나눈 후 그녀의 방으로 돌아간다. 잠자리에 들기 위해 샤워를 하던 중 그녀는 누군가에 의해 칼로 무자비하게 살해당하는데...",25.504,/xpLyh5jcjNgUfRy6zeGvAx3Td5B.jpg,1998-12-04,싸이코,False,5.13,939
False,/jcsHUugPrkTdgUKimtdLNOgMBG4.jpg,"[27, 9648, 53]",17455,en,Hellraiser: Deader,"런던의 저명 신문사에서 기자로 일하고 있는 에이미 클라인이 루마니아의 부쿠레슈티로 파견된다. 디더라고 알려진 의문의 지하 비밀 종교 단체에서 집단 자살을 감행하고 있다는 정보가 들어왔기 때문이었다. 사건을 파헤치려는 에이미는 차츰 디더의 어두운 세계로 빨려들어가고, 그 일원이 되지 않으면 살아남을 수 없다는 사실도 깨닫게 되는데...",44.244,/dsKRtNIPFcmxhs6RDOMRCm0PfkW.jpg,2005-06-07,헬레이저: 데더,False,4.657,306
False,/77qoDOmivucegSTbqqRjstthKso.jpg,"[10751, 35]",13156,en,Secondhand Lions,"철없는 젊은 엄마의 거짓말에 지친 월터 (할리 조엘 오스먼트). 엄마는 대학에 진학한다는 핑계를 대고 생면부지의 먼 친척 노인들에게 월터를 맡겨놓고 떠난다. TV도, 전화도 없고, 엽총으로 방문 판매원을 위협해 내쫒는 괴팍한 삼촌들, 허브와 거스 형제. 월터는 이 괴짜 삼촌들과 지낼 일이 막막하기만 하다. 하지만 아이와 함께 해 본적이 없는 이 삼촌들도 월터가 부담스럽기는 마찬가지. 그러나 몽유병 환자인 허브 (로버트 듀발)에 관한 이야기를 거스 (마이클 케인)에게서 들으면서 월터는 삼촌들의 지나온 시간들이 궁금해지기 시작한다. 거짓말처럼 멋진 여행이야기, 아름다운 공주와의 사랑, 공주와 이국의 족장과의 정략결혼, 허브 삼촌과 족장의 결투 등 허브와 거스의 환상적인 모험담은 월터를 들뜨게 한다. 텃밭도 일구고, 시내에 나들이도 함께 다니는 이 세 남자에게는 모든 생활이 즐겁다. 삼촌들과 신나는 나날을 보내던 어느 날 월터는 삼촌들이 젊은 시절 전쟁 범죄자 혹은 마피아 암살자, 은행강도였다는 무시무시한 소문을 듣게 된다. 그리고 우연히 엄청난 양의 현금 뭉치가 헛간 바닥에 숨겨져 있는 것을 보게 되는데…  과연 허브와 거스 형제의 모험은 사실일까? 월터는 삼촌들에 대한 믿음과 뒤늦게 찾아와 현금이 있는 곳을 대라는 엄마 사이에서 혼란스럽기만 한데...",30.985,/wRFyG3C3Uortp2utVHiBbwI3W0Q.jpg,2003-09-19,세컨핸드 라이온스,False,7.163,723
False,/9NHAlsuQkMv4IyAR1gLkGrE7XoU.jpg,"[27, 53]",292280,en,The Bye Bye Man,"대학생 커플 엘리엇과 사샤는 싼 값에 큰 집을 렌트하고 집에 있던 협탁에서 오래된 동전과 ‘생각하지 마, 말하지 마, 바이바이맨’이라는 글이 적혀있는 걸 발견한 이후 환영과 환청에 시달리기 시작한다. 엘리엇은 도서관 사서의 도움을 받는데, 바이바이맨 이름을 생각하거나 부르면 동전과 기차 소리, 사냥개 등으로 겁을 주어 그 공포로 인해 바이바이맨의 힘이 더욱 막강해지는 사실을 알아내고 그 힘에 맞서기로 하는데…",38.729,/iD7B5xTjze1hBHazWnpdJv8fPIq.jpg,2017-01-12,더 바이 바이 맨,False,5.2,1187
False,/eTfik9sRZTcaWIMJGVhmUqrbL0Q.jpg,"[16, 878, 28]",390734,ja,キングスグレイブ ファイナルファンタジーXV,마법왕국 루시스의 힘의 원천인 크리스탈을 빼앗으려는 니플하임 제국의 위협에 시달리고 있었다. 루시스 왕국의 레기스 왕은 킹스글레이브라는 친위대를 창설하여 저항한다. 왕의 힘을 위임받아 사용할 수 있는 닉스 울릭과 그의 동료들은 니플하임의 침공에 맞서 수도인 인섬니아를 지키기 위해 싸운다. 수도가 함락되기 직전 레기스 왕은 굴욕적인 평화협정을 체결하기로 한다. 국왕은 니플하임에 억류되어 있는 테네브라에의 공주 루나프라야를 찾아 왕자인 녹티스에게 데려가기 위해 킹스글레이브를 비밀리에 움직이게 되는데…,27.966,/r3ya89G0KFNRBxHfYfUBF2mwkTW.jpg,2016-07-09,킹스글레이브: 파이널 판타지 XV,False,6.752,665
False,/fVuhshAl0izxOaWSqNOHLQUcoPM.jpg,"[35, 80]",11895,en,Police Academy 6: City Under Siege,"도시에서 계속 사건이 벌어지고, 경찰들은 범인을 쫓지만 범인들은 경찰의 무능력을 비웃듯이 신출 귀몰. 범인 체포 계획을 자꾸 누설되어 범인 체포는 번번히 실패, 시민들의 원성은 점점 높아만 간다. 이로 인해 경찰국장이 곤경에 빠지자 사고뭉치 폴리스아카데미 군단이 출동한다. 마호니는 범인체포계획이 자꾸 누군가에 의해 새 나가고 있는 것을 알아내고 오히려 거짓 정보를 흘려준다. 마침내 범인들은 함정에 빠지고 마호니, 터클베리 등은 범인을 추적, 일망타진한다. 그러나 범인들을 조정하고 있는 배후 인물이 있었는데 놀랍게도 그는 그 도시의 시장이었다.",37.197,/aDT2BslozqPbGgFb6p5sU292AC.jpg,1989-03-09,폴리스 아카데미 6,False,5.128,809
False,/w16gPP7CgfR7bsUw21Gyk1qa2HA.jpg,"[28, 35, 80]",213681,en,Masterminds,"미국의 현금 수송 전문 업체 ‘루미스 파고’를 대표하는 모범적인 직원 ‘데이빗 간트’. 남몰래 흠모하던 전 직장 동료 ‘켈리’와 신분을 감추고 접근한 그녀의 친구 ‘스티브’의 설득에 넘어가 미국 역사상 최대 규모인 1,700만 달러를 탈취하는 ‘루미스 파고’ 강도 사건을 벌이고 멕시코로 도주한다. 하지만 너무나 어설펐던 나머지, 단번에 FBI에 용의자로 지목 및 현상금까지 걸린 지명수배자가 된다.  한편 ‘데이빗 간트’가 탈취한 현금을 몽땅 접수한 이 사건의 배후자이자 자칭 ‘마스터마인드’인 ‘스티브’는 ‘켈리’의 만류에도 불구하고 완전범죄를 위해 ‘데이빗 간트’를 제거하려 한다.  FBI와 인터폴, 청부살인업자의 추적까지 받게 되며 인생 최대의 위기를 갱신해가는 ‘데이빗 간트’. 그가 믿는 것은 오직 ‘켈리’ 뿐인데! 과연, 그는 무사히 돈과 사랑을 얻고, 인생 역전까지 이룰 수 있을까?!",27.689,/mEsxAfmwEqRyl9AQVzwQPZnQiid.jpg,2016-09-29,마스터마인드,False,5.739,1679
False,/wwWrBk889fVNH1Rdi0NRNJjGazA.jpg,"[80, 35]",1034337,th,ปฏิบัติการกู้หวย,운도 지지리 없는 다섯 명의 오합지졸. 당첨금 수천만 밧짜리 복권을 되찾아오려면 힘을 합쳐야 한다. 그런데 누구한테서? 악랄한 조폭 보스한테서!,26.931,/K4I5zUfVszl6vGpTfMo7ue8TgU.jpg,2022-11-16,1등 복권 구출 작전,False,6.8,24
False,/9bTbjzRIh12jYxl6Sy3xQB7SqCe.jpg,"[35, 18, 10752]",632,en,Stalag 17,"2차 세계대전이 한창이던 1944년 다뉴브강 근처의 제 17 포로수용소. 크리스마스를 일주일 앞둔 밤에 4막사의 미군포로들이 침대에서 일어난다. 두 명의 동료를 탈출시키기 위해서이다. 막사장과 감시인 사이에 이야기가 오고간 후, 두 사람은 난로 밑으로 난 통로를 이용해 막사 밖으로 빠져나간다.  탈출을 지켜보던 세프톤은 탈출에 실패할 것이라며 수용소에서 돈 대용으로 쓰이는 담배로 내기를 건다. 이에 다른 포로들은 반대편에 걸지만 결국 탈출 실패로 세프톤이 이긴다. 담배, 술 등의 물건으로 편안한 수용생활을 즐기는 세프톤은 다른 포로들에게 기회주의자로만 보일 뿐이다. 게다가 탈출 실패 후 스파이가 막사 내에 있을 거라는 말에 동료들의 시선도 곱지 않다.  그러던 어느 날 프랑크푸르트 기차역을 폭파한 던바 대위가 수용소에 들어오는데 누군가의 제보로 폭파범인 게 알려져 수용소장에게 끌려간다. 이 사건으로 오해를 받게 된 세프톤은 다른 포로들에게 억울한 뭇매를 맞게 되는데...",42.919,/lfve9FDKjT7JPbWI9NCs5340F79.jpg,1953-05-29,제17 포로수용소,False,7.704,576
False,/qLSxcYFa3TraWDAeXwNlS91DbHz.jpg,"[18, 10749]",12496,ja,たそがれ清兵衛,"하급 무사인 이구치 세이베에는 가족들을 돌보기 위해 일과가 끝나면 동료들과 어울리지도 않고 곧장 집으로 돌아간다. 친구들은 이런 그를 황혼의 세이베에라며 놀리지만 그는 아랑곳하지 않는다. 그러던 어느 날, 세이베에는 옛친구인 이이누마와 재회하고 그의 여동생인 토모에가 친정에 돌아와 있다는 사실을 전해듣는다. 그리고 우연한 기회에 토모에의 남편과 결투를 하게 된 세이베에는 그를 간단히 제압하여 이름을 알리게 된다. 남편의 학대를 받고 살아오던 토모에는 이 일을 계기로 세이베에와 가까워지는데...",23.16,/91Ox1VHJuOmdPycEUc98UgFDn0K.jpg,2002-11-02,황혼의 사무라이,False,7.741,299
False,/rIAAfzmooIehwrmqVkXDBcBUFtt.jpg,"[10749, 35]",10934,en,Under the Tuscan Sun,"베스트 셀러 작가인 프란시스는 한 순간에 남편으로부터 이혼당하고, 집까지 빼앗긴다. 희망이라고는 눈꼽만치도 찾아볼 수 없던 그녀에게 친구 패티가 건네준 이탈리아 여행 티켓. 무작정 떠난 그곳에서 기적처럼 캐서린이라는 여자를 알게 되고, 얼떨결에 '브라마솔레'라는 이름의 빌라를 구입한다. 그런데 300년이나 된 이 빌라는 손볼 곳이 한두 군데가 아니다. 집을 소개해 준 부동산업체 마티니는 집을 수리해 줄 인부들을 소개시켜 주고, 프란시스는 인부들과 마을 사람들과 집 꾸미기에 여념이 없다.  그러나 여전히 외로운 그녀는 신비로운 여인 캐서린과 기적 같은 미소의 마르첼로를 만나게 되는데... 과연 그녀의 태양은 다시 높이 솟아 오를 수 있을 것인가?",29.4,/7VnGRI5TlAQWLEcpMibnA3jUehg.jpg,2003-09-20,투스카니의 태양,False,6.876,821
False,/cUHxmWfkp6se0Rt10Kr86bMCYDE.jpg,"[18, 35, 36]",1016084,en,BlackBerry,<블랙베리>는 세계 최초의 스마트폰인 블랙베리의 급부상과 비극적인 종말에 관한 실화를 바탕으로 한 영화이다. 치열한 실리콘밸리의 무자비한 경쟁 사회를 질주하듯 보여준다.,26.679,/nQSvHZDuMlrZdm7ooMo8gb4CXhW.jpg,2023-02-13,블랙베리,False,7.196,432
False,/u3gnXnyrjYCyk7w4uYESramk5Im.jpg,[18],625976,ja,火口のふたり,"결혼을 앞둔 ‘나오코’는 전 연인이었던 ‘켄지’와 재회하고, 과거 함께 촬영했던 누드 사진을 발견한 이들은 단 하룻밤만 예전의 관계로 돌아가 보기로 한다. ‘나오코’의 약혼자가 출장에서 돌아오기까지 남은 시간은 단 5일, 욕망과 죄책감에 휩싸인 일탈의 종착지는 어디일까?",26.134,/2Xi8RdqWfSAbaKCuDg7u2tvRVnf.jpg,2019-08-23,분화구의 두 사람,False,6.6,25
False,/rOEezPKTjUyh9inx5SHNkf8S6ft.jpg,"[28, 53, 18]",899718,hi,योद्धा,"테러리스트들이 여객기를 납치한 후, 비번인 군인이 납치범들을 물리치고 엔진이 고장났을 때 승객들의 생존을 보장하기 위한 전략을 고안합니다.",35.87,/7Sg769JoGe645odkAT7sO8rnO9Q.jpg,2024-03-15,요다,False,6.667,6
False,/e9XRikkyth0GtG8RkU3XNm0oMsA.jpg,"[28, 53, 10749, 12]",44918,en,Titanic II,"타이타닉호 침몰이 있은 후 백 년 뒤, 예전의 타이타닉호 보다 한층 고급스럽고 거대한 최첨단 선박이 타이타닉 2호라는 이름으로 만들어진다. 타이타닉호가 침몰한 지 정확히 100년이 되는 날에 맞춰 대서양을 횡단하는 항해를 축하하는 승선식을 가진다. 하지만 기념일에 완공식을 맞추기 위한 무리한 진행으로 엔진 장착과 안전 심의 기준을 완전히 충족시키지 못한 채 출항을 하게 된다. 때마침 빙하가 갈라지면서 거대 쓰나미가 대서양을 덮치게 되는데... 타이타닉 2호의 운명은 타이타닉호의 운명을 답습할 것인가?",26.358,/cfpQjolsym7ruIstfC7RSGwHiEO.jpg,2010-08-07,타이타닉 2,False,4.983,404
False,/lXpBj7RDr7wShql0KpCLYHyYvdi.jpg,"[27, 14, 878]",12699,en,Hellraiser: Hellworld,"다섯 명의 하드코어 인터넷 게이머가 웹사이트 헬월드 닷컴에서 주최하는 스페셜 파티에 초청된다. 그날 밤 다섯 명의 게이머들은 말로 다 할 수 없는 공포에 사로잡히는데, 여기에는 사이버 스페이스에 지옥을 열려는 핀헤드의 음모가 숨어 있었다.",42.883,/jyeet52vADTNTw9X29e2AnSv49r.jpg,2005-09-06,헬레이저: 헬월드,False,4.788,306
False,/oWU6dgu3RgdSZElkhbZuoPtkWAJ.jpg,"[12, 35, 10751, 16]",277834,en,Moana,"모투누이 섬 족장의 딸 모아나는 바다를 동경하는 소녀다. 바다의 선택을 받은 모아나는 족장이 돼야 하는 운명과 항해에 대한 꿈 사이에서 갈등하며 살아간다. 그러던 중 모든 것이 완벽했던 모투누이 섬이 저주에 걸린다. 모아나는 아버지의 뜻을 거역하고 섬을 구할 묘책을 찾아 바다로 떠날 결심을 한다. 저주를 푸는 열쇠는 신이 선택한 전설의 영웅, 반신반인 마우이가 쥐고 있다. 모아나는 마우이를 설득해 모투누이 섬의 저주를 풀기 위한 모험을 시작한다. 이 모험은 각자의 정체성을 찾아가는 여정이 된다.",26.268,/5mNqevqqxODTAGxg00MmxN35xtn.jpg,2016-10-13,모아나,False,7.6,11970
False,/hcLJi6WEZWskxsY3EVh4V0hXKjE.jpg,"[27, 53]",29161,en,Phenomena,"유명한 영화 배우 폴 콜비노의 딸인 제니퍼가 뉴욕에서 스위스의 취리히 공항에 도착, 가정 교사인 브루크너와 함께 리하르트 바그너 국제 여학교 기숙사로 향한다. 제니퍼는 곤충과 대화할 수 있는 특이한 능력을 가진 소녀였다. 한편 경찰은 연이어 일어나는 살인 사건으로 고민하던 중 유명한 곤충학자 맥그레거 박사에게 도움을 청한다. 그는 시체의 머리에서 발견되는 파리가 범인을 찾아 낼 거라는 막연한 확신을 갖고 제니퍼의 초능력에 깊은 관심을 보인다. 제니퍼는 어느 날 밤 반딧불의 인도를 받아 사건의 단서인 장갑을 발견하는데, 장갑에서 파리 유충을 발견한다. 맥그레거 박사는 그 유충이 시체에만 자생한다는 것을 제니퍼에게 알려주는데..",27.323,/dhk14s8ogQkbf6re3HLKV2UBHjx.jpg,1985-01-25,페노미나,False,6.793,776
False,/YP6FhLBnw8gwFb5RmL9i1Exm2c.jpg,"[99, 80]",1261924,en,What Jennifer Did,부모님이 총격을 당했다며 911에 신고 전화를 한 제니퍼 판. 사람들의 이목을 집중시킨 이 범죄 사건의 중심에는 그녀가 있었다.,32.164,/5Fj5sSrsqajQexj5dKC9zD6eyBT.jpg,2024-04-09,제니퍼는 무슨 짓을 했는가,False,6.517,60
False,/mo2O5ESdB7PWnY3OBS9jjvjeskB.jpg,"[18, 36, 10752]",11101,de,Stalingrad,"1942년 늦은 여름, 제2차 세계대전이 네 번째 해를 맞이했을 때, 히틀러의 군대는 유럽 대부분과 북 아프리카 일부를 점령했다. 그리고 그들은 두 번째 러시아 공격을 준비 중이었다. 목표는 카스피 해와 코카서스 유전. 이집트에서 큰 공을 세운 제6군은 이탈리아에서 짧은 휴가를 마치고 파울루스 장군의 지휘 아래 스탈린그라드로 진격한다. 스탈린그라드로 향하는 기차 안에서 젊은 중위 한스와 패기 넘치는 롤로는 누가 살아 돌아올지 내기를 한다. 하지만 전선에 도착하자마자 그들은 이제까지의 전투와는 다른 느낌을 받는다. 수많은 전우들이 눈앞에서 죽어나가고 러시아 포로들은 인간 이하의 대접을 받고 있었다. 그래도 조국을 위한 희생이라는 명분 아래 다들 최선을 다해 싸우지만 동료 부상병 에미콜즈를 치료하기 위해 프리츠가 위생병에게 총을 들이대는 바람에 한스와 그의 부하들은 지뢰 제거반에 보내진다. 러시아 포로들과 함께 생활하게 된 그들은 혹독한 추위와 비인간적 대우까지 견뎌야 했다. 패배가 뻔히 보이는 전투에 가차 없이 투입되고 무고한 러시아 시민까지 사살하게 되면서 병사들은 마지막 애국심마저 내려놓게 된다….",30.558,/gjNOZrTBqAbEhY8jwVopMtU3oNC.jpg,1993-01-20,스탈린그라드: 최후의 전투,False,7.3,525
