adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/nprqOIEfiMMQx16lgKeLf3rmPrR.jpg,"[28, 53, 18]",619297,en,Sweet Girl,"제약 회사의 탐욕에 평생의 사랑을 잃은 남자. 이제 딸에게는 어머니가 없고, 세상에는 정의가 없다. 그렇다면 정의를 직접 실현하는 수밖에. 가족을 위한 피할 수 없는 싸움이 시작된다.",35.702,/uZUBlndAmbOiYoA071OwWIGD8xQ.jpg,2021-08-18,스위트 걸,False,6.646,1147
False,/wFgLR6tJblOm4tyaLlE8eFtXev3.jpg,[18],492452,en,Ben Is Back,"크리스마스 파티 준비가 한창이던 ‘홀리’의 가족은 약물 중독으로 인한 재활 치료를 받고 있던 ‘벤’의 예고 없는 방문으로 당황한다. 반가운 마음과 함께 걱정이 앞선 ‘홀리’는 ‘벤’에게 24시간 동안 절대 떨어지지 않겠다는 약속을 받아내지만, 반려견 ‘폰스’가 사라지는 등 일련의 사건들이 겹치면서 가족의 일상에 균열이 생기고 갈등이 시작된다. 그리고 ‘폰스’를 찾기 위해 ‘벤’과 동행하게 된 ‘홀리’는 예상치 못했던 ‘벤’의 진짜 모습을 마주하게 되는데…",22.33,/pOFkXGOMR3CNR5FL9AVVA2OE7X.jpg,2018-12-05,벤 이즈 백,False,6.642,887
False,/3rwszCm4XyBtIWSjbUbgNwJOidu.jpg,[53],645710,en,The Voyeurs,"'롭티크'에서 일하는 안경사 피파는 연인 토머스와 함께 몬트리올 시내의 멋진 아파트에서 동거를 시작한다. 첫날밤, 피파와 토머스는 사랑을 나누는 이웃집 연인 셉과 줄리아를 우연히 보게 된다. 그 후 피파는 망원경을 사서 다른 여자와 바람을 피우는 사진작가 셉을 지켜본다. 처음에는 호기심과 재미로 시작했던 피파의 관음증이 점차 집착과 스토킹으로 변해간다. 피파는 토머스와 함께 셉과 줄리아의 핼러윈 가면 파티에 참석한다. 셉의 아파트에 몰래 수신기를 설치한 피파는 레이저를 통해 두 사람의 대화를 엿듣는다. 다음 날, 줄리아가 안경을 맞추기 위해 롭티크에 찾아온다. 줄리아는 친절하게 시력 검사를 해 준 피파를 스파에 초대한다. 피파는 남편이 전부라고 말하는 줄리아에게 셉의 불륜 사실을 차마 말하지 못한다. 얼마 후 또다시 모델과 바람을 피운 셉을 목격한 피파는 익명으로 남편이 바람피운다는 사실을 줄리아에게 알리는데...",65.649,/8Y4XOIWhpOvSOEn8XrxbkH9yAXO.jpg,2021-08-25,더 보이어즈,False,6.636,813
False,/62PJAfCHczgD6sTdnnLXQIuKRlN.jpg,"[27, 10749, 878]",241855,en,Spring,어머니의 죽음으로 인한 슬픔을 잊기 위해 에반(루 테일러 푸치)은 즉흥적으로 이탈리아로 떠난다. 그곳에서 그는 과학도 루이스(나디아 힐커)를 만나 사랑에 빠지지만 그녀는 좀처럼 마음을 열지 않는다. 아름다운 지중해의 자연을 만끽하며 슬픔을 잊어가던 중 루이스로부터 갑작스런 이별 통보를 받게 된 에반은 “인생을 통틀어 가장 사랑했다”는 말을 남기고 떠난다. 하지만 다음날 루이스의 집을 찾아간 에반은 그곳에서 끔찍하게 변해버린 그녀를 발견하게 되는데…,16.438,/2N5OoC83RnUPCERrpcn2l7vfQwa.jpg,2014-10-08,스프링,False,6.633,662
False,/5mubFanEHVFJff4jLQH0uIOThMz.jpg,[18],529485,en,The Way Back,"스타 농구선수였던 잭(벤 에플랙)은 알코올 중독으로 나락에 떨어지지만, 농구코치 자리를 제안받고 다시금 재기를 꿈꾸게 된다. ""어카운턴트"" 이후 게빈 오코너 감독의 4년만의 신작.",19.002,/ylPnfaphW3FrLBUVwAREVtiL9My.jpg,2020-03-05,더 웨이 백,False,6.6,1077
False,/7SOUwC0hhq37MtcWLfXg5E5ZNXQ.jpg,"[35, 10402]",341012,en,Popstar: Never Stop Never Stopping,"팝 슈퍼스타, 코너포리얼은 자신의 새 앨범 판매성적이 부진하자 대형 사고를 치고! 자신의 셀렙 라이프가 무너져내리는 걸 지켜본다. 재기를 위해 뭐든지 하려고 하지만, 단 한가지, 예전에 같이 활동했던 랩 그룹 스타일 보이즈의 재결성만은 하지 않으려 한다.",21.776,/gfC38IuH1nULbvEqnvSE6PoBrAT.jpg,2016-06-03,론리 아일랜드의 팝스타,False,6.624,1194
False,/av2wp3R978lp1ZyCOHDHOh4FINM.jpg,"[35, 878, 9648]",736769,en,They Cloned Tyrone,"일련의 섬뜩한 사건으로 인해 얽히게 된 세 사람(존 보예가, 제이미 폭스, 티요나 패리스). 공통분모라곤 없는 그들이 뜻하지 않게 정부의 사악한 음모와 마주한다.",19.128,/5pxLYvWJYpddjfUFw37o53S5FjC.jpg,2023-06-14,그들이 타이론을 복제했다,False,6.621,505
False,/3GrCggVsUD3DT6UyyuB5Xdx3Sma.jpg,"[18, 53, 9648]",26388,en,Buried,"이라크에서 근무하는 미국인 트럭 운전사 폴 콘로이(라이언 레이놀즈 분). 갑작스런 습격을 받고 눈을 떠보니 그는 어딘가에 묻혀 있다. 직감적으로 그곳이 땅 아래 관 속 임을 안 그. 그에게 주어진 것이라곤 라이터, 칼, 그리고 누구의 것인지 알 수 없는 핸드폰뿐이다. 과연 그는 탈출할 수 있을 것인가?",44.133,/zaW5piqIzO260d4BBoHl3aQb5cL.jpg,2010-09-24,베리드,False,6.618,2695
False,/kkC0dtdu6LjWSkdDGprjofOm4Dy.jpg,[18],267999,hu,Fehér Isten,"“하겐, 여기 있어..! 꼭 데리러 올게”  순종이 아닌 잡종견에게는 무거운 세금을 부과하는 헝가리의 정책으로 인해 하루아침에 집에서 쫓겨나게 된 개 ‘하겐’과 그를 찾아 헤매며 방황하는 13살 소녀 ‘릴리’. 인간의 손에 이용당하고 학대당하던 ‘하겐’은 생존을 위해 인간을 적대시 하게 되고 결국 유기견들의 우두머리가 되어 인간들에게 역습을 가한다. 도시 전체를 점령한 개떼들과 그를 통솔하는 ‘하겐’은 마침내 ‘릴리’와 다시 마주하게 되는데...",14.688,/ldK7sKuDj5RIrLgcKmcyvbAeAEF.jpg,2014-06-12,화이트 갓,False,6.61,309
False,/s1eUjN5hLpez9QoBK8t4rUoopgN.jpg,"[28, 12, 35, 14, 16]",433422,ja,劇場版 FAIRY TAIL 『DRAGON CRY』,"피오레 왕국의 신전엔 용들의 분노와 슬픔이 봉인된 지팡이 ‘드래곤 크라이’가 잠들어 있다. 그러던 어느 날, 엄청난 힘을 지닌 전설의 지팡이는 왕국의 반역자 ‘재쉬’에게 빼앗겨 스텔라 왕국의 국왕 ‘아니무스’의 손에 넘어가게 된다. 세계 최강의 마도사 길드 ‘페어리 테일’은 ‘드래곤 크라이’의 회수를 의뢰 받고 스텔라 왕국에 잠입하게 되는데… 과연 ‘페어리 테일’은 ‘드래곤 크라이’를 제자리에 돌려놓고 세계를 구해낼 수 있을까? ‘페어리 테일’의 운명을 건 최후의 전투가 시작된다!",24.015,/e4CjQcFOMLyLND6gjYUnPetrOdl.jpg,2017-05-06,페어리 테일 : 드래곤 크라이,False,6.605,396
False,/tzdtrFoQjp58iVUaufMMA6JTK49.jpg,"[18, 10749, 35]",166,fr,La Boum,"파리로 전학 온 첫 날, 13살 소녀 빅(소피 마르소 분)은 새로운 친구들을 사귀며 즐거운 학교생활을 시작한다. 이제 막 이성에 눈을 뜨기 시작한 소녀들. 잘생긴 학교 선생님부터 학교 인기짱 남학생까지 그들의 이야기만으로도 시간가는 줄을 모른다.  13살 소녀, 첫사랑을 만나다! 어느 날 친구들의 초대로 가게 된 파티에서 잘생긴 친구 마튜(알렉산드르 스텔링 분)를 만나게 된다. 첫눈에 반한 그녀. 마튜는 디스코에 빠져있는 친구들 틈에서 빅에게 헤드폰을 씌워주며 둘만의 로맨틱한 시간을 만든다.  13살 그녀, 사랑이 어렵다! 사랑이 어려운 13살 소녀 빅, 그녀는 고민 끝에 친구처럼 지내는 할머니 푸펫트(故 데니즈 그레이 분)에게 사실을 고백하고 연애코치를 받는다. 첫사랑 그와의 짜릿한 밤을 위해 할머니와 작전을 짜고 드디어 감행하기에 이르는 데…  빛나고 아름다웠던 시절, 모든 것이 서툴지만 행복했던 이들의 사랑 이야기가 지금 시작된다.",36.689,/cCzwDZj7IDvrHQRePwveQYptAp3.jpg,1980-12-17,라 붐,False,6.6,1083
False,/1Vn00OOonZBYKiY08RG23qLH69u.jpg,"[12, 10749, 18]",6972,en,Australia,"1939년부터 1942년까지 2차 세계대전을 배경으로 오스트레일리아의 광활한 대륙에서 펼쳐지는 가슴 시린 로맨스와 모험을 그린 대서사시. 니콜 키드먼과 휴 잭맨의 감동적이고 아름다운 러브스토리는 물론, 수천마리의 소떼와 웅장한 규모의 오스트레일리아 평원의 아름다움, 그리고 2차 세계대전 중 감행된 일본군의 무자비한 호주 다윈 폭격(1942) 등 전쟁의 소용돌이 가운데 운명적으로 함께 할 수 밖에 없는 두 남녀의 이야기가 펼쳐진다. 2차 세계대전이 발발한 시기의 미개척 호주평원. 영국 귀족인 레이디 새러 애쉴리(니콜 키드먼)는 그녀의 남편을 찾아 편안하고 안전한 영국의 저택을 떠나 호주의 미개척지를 향한 긴 여행을 시작한다. 어렵사리 호주 대륙에 도착한 그녀는 곧 남편의 죽음을 알게 되고, 자신에게 벨기에 국토 만한 호주의 거대한 농장과 이천여 마리의 소떼가 남겨졌다는 걸 알게 된다. 남편의 죽음을 슬퍼할 겨를도 없이 애쉴리는 길들여지지 않은 야생마 같은 거친 농장 관리인(휴 잭맨)과 함께 그녀의 농장을 빼앗으려는 무리로부터 남편의 유산을 지켜내기 위해 함께 싸워나가야 하는 운명에 처하게 된다. 한편, 평화로운 호주의 대지는 진주만을 공격한 일본군의 연이은 폭격으로 쑥대밭이 될 위기에 처하고, 낯선 나라에서 홀로 재산뿐 아니라 자신의 목숨까지 지켜내야 하는 새러에게도 2차 세계대전의 전운은 찾아오고...",32.627,/8m41vtGDruxVJ8CWtEjxlXBJdQk.jpg,2008-11-18,오스트레일리아,False,6.595,2214
False,/6Dm3hMRAFJqMS9wGkCY14XbZFrm.jpg,"[80, 9648, 53]",27958,en,Cruising,강가에서 사람의 팔 하나가 발견된다. 곧이어 한 남자가 온몸이 칼로 끔찍하게 난자당한 채 살해되는 사건이 발생한다. 수사진들은 살해자의 주변을 조사하 다가 동성연자자 그룹에 접근해간다.  경찰의 끈질긴 추적에도 불구하고 살인 사건은 연이어 벌어진다. 범인을 잡기위해 스티븐 형사는 동성 연애자로 가장하고 잠복 근무에 들어간다. 그가 잠복근무에 들어간 동성연애자들의 세계는 일반인들이 상상 할 수 없는 충격의 세계였다. 그리고 그가 잠복근무 중에도 살인 사건은 계속 발생하는데...,52.104,/bb9CND0WyfwdHOZY5XmP4Qn8taz.jpg,1980-02-15,광란자,False,6.589,505
False,/mRmRE4RknbL7qKALWQDz64hWKPa.jpg,"[80, 53]",800158,en,The Killer,"결정적 순간에 아슬아슬하게 타깃을 놓친 암살자. 사적인 감정은 없다면서도, 이 응징을 위해 국제적인 추격전에 뛰어든다. 그 여정에서 의뢰인들, 그리고 그 자신과의 싸움이 시작된다.",71.934,/8yX4Bt1qTUETuVyWgqyqlFM1nzw.jpg,2023-10-25,더 킬러,False,6.582,1833
False,/dBSYDUZpps3LWru7ofUZAYoFgUj.jpg,"[9648, 53]",1586,en,Secret Window,"아내 에이미의 불륜을 목격하고 이혼을 준비하는 유명작가 모트 레이니. 고통스런 경험을 잊고 새로운 소설을 창작하기 위해 인적이 드문 별장에 살고 있는 그이지만 사랑하는 사람에게 크나큰 상처를 입은 후 그의 창의적인 에너지는 바닥이 난 상태이다. 간단한 문장조차 연결하지 못하는 그는 하루 16시간의 잠으로 일상을 대신한다. 그런 그에게 정신이상자로 보이는 사나이 존 슈터가 나타난다. 슈터는 모트가 자신의 소설을 표절했으며, 결말을 바꾸었다고 주장한다. 모트는 그를 달래보려 하지만 슈터는 점점 더 적대적으로 변해간다. 그가 사랑하는 애완견 치코가 끔찍한 죽음을 당하게 되고 더 이상 당할 수는 없다고 생각한 모트는 자신을 보호하고 그 소설의 작가가 자신임을 증명하기 위해 노력하게 된다. 하지만 시간이 갈수록 슈터가 자신이 상상했던 것보다 훨씬 교활하고 집요하다는 것을 느끼게 되고, 마침내 모트는 그가 자기 자신보다 더 자기 자신을 잘 알고 있음을 깨닫게 되는데...",37.948,/tWZE3GJp73BaCvMgSaVnNCl0oPR.jpg,2004-03-12,시크릿 윈도우,False,6.58,3459
False,/2StTZG7zzlXRN7tY1LnoTqkFAJL.jpg,"[10749, 18]",2882,fr,"Ensemble, c'est tout","화가 지망생이지만 환경미화원으로 생계를 유지하고 있는 카미유. 적막한 도시 생활 속에서 같은 건물에 살고 있는 필리베르에게 친절을 베풀며 다가가고 둘은 친구가 된다. 그러던 어느 날 필리베르가 독감에 걸린 카미유를 간호하기 위해 자신의 집으로 데려오게 되면서 카미유와 필리베르, 그리고 그의 룸메이트인 까칠한 셰프 프랑크, 이렇게 세 남녀의 뜻밖의 동거가 시작된다. 카미유와 그녀가 반갑지 않은 프랑크는 티격태격하면서 앙숙처럼 지냈지만, 낮에 박물관에서 일하는 필리베르가 집을 비우면서 저녁 근무를 하는 두 사람은 함께 있는 시간이 많아지게 된다. 서로에 대해 조금씩 알아가게 되면서 마음을 열게 되고, 점점 사랑과 우정 사이 묘한 로맨스 기류가 흐르게 되는데...",16.281,/rby92bg3P0f7Oy3EmOzZPS1n34L.jpg,2007-03-21,함께 있을 수 있다면,False,6.576,384
False,/s14TKXCYH8dotfBIBuanNaYyBst.jpg,[18],329712,fr,La Loi du marché,"회사의 부당한 구조조정으로 인해 한 순간에 실업자가 된 ‘티에리’.  그는 사랑하는 아내와 아들을 지켜야 하는 한 집안의 가장이다.  2년 간의 구직 활동 끝에 그는 대형마트의 보안 요원으로 취직하게 되고,  매장 내 감시 카메라를 통해 모든 사람을 감시하는 업무를 맡게 된다.  그러나 일자리를 얻은 기쁨도 잠시,  티에리는 예상하지 못했던 도덕적 딜레마와 마주하게 되는데…  과연 그는 이 모든 것을 버텨내고 소중한 가정을 지켜낼 수 있을까?",17.321,/jYqelHHIIyEnwSxldMUdmW1wdFM.jpg,2015-03-16,아버지의 초상,False,6.6,330
False,/zRQITMLvVi8z2Xz12Bi6wvbZE82.jpg,"[35, 28, 14]",594767,en,Shazam! Fury of the Gods,"신들의 힘을 갖게 된 빌리와 친구들은 각자의 방법으로 슈퍼히어로의 삶을 즐기게 된다. 그러던 그들 앞에 잃어버린 힘을 되찾고자 그리스 여신 헤스페라와 칼립소가 나타나게 되고, 세상은 혼돈에 빠지게 되는데…",91.583,/f5907P7GdAGI22PHNRfqoKCAcDR.jpg,2023-03-15,샤잠! 신들의 분노,False,6.563,2881
False,/s8cfX8WdUS4HMvCOtiaL2jpD3YU.jpg,"[18, 27, 53]",12720,ja,自殺サークル,"2001년 도쿄의 신주쿠 역에서 54명의 여고생이 선로로 뛰어내려 집단 자살하는 사건이 벌어진다. 이후 도쿄 전역에서는 계속하여 집단 자살 사건이 일어나고, 수사에 나선 경찰은 인터넷을 통해 자신을 '박쥐'라고 밝힌 여인이 단서를 가지고 있다는 것을 알아낸다. 한편 쿠로다 형사는 다음 사건이 일어날 시간과 장소를 말해주는 어린 아이의 전화를 받는데...",17.764,/ksAr1ujk8rJTtMfZ8skWn98zemh.jpg,2001-10-29,자살 클럽,False,6.559,456
False,/zdxWO47KatCZhQRGaNMDXfz6DPO.jpg,"[35, 80]",13161,en,Big Stan,"잘 나가는 부동산 기업의 사장인 스탠은 부동산 개발 계획에서 사기친 혐의가 발견되어 재판을 받게 된다. 스탠은 가급적 형량을 줄이려고 비싼 변호사를 고용하지만, 오히려 형량은 늘어난다. 6개월 동안 자숙의 시간을 가진 뒤, 교도소에 들어가게 되는 독특한 방식의 형을 선고 받은 스탠. 그는 흉악범들이 가득 찬 감옥에 가야 한다는 절망감에 하루하루가 괴롭다. 그러던 어느날, 스탠은 죄수들에게 린치를 당하지 않으려면 무술을 배워야 한다는 아내의 충고를 듣게 되고, 그 말에 따라 이상한 노숙자를 집으로 데려와 무술사범으로 모신다. 드디어 감옥에 간 스탠은 첫날부터 갖은 방법으로 태클을 걸어오는 죄수들을 그 동안 배운 쿵후로 제압한다. 그가 고수임을 알게 된 갱단의 두목들은 그를 서로 자신의 편으로 끌어들이려고 하지만, 그는 어느 편에도 서지 않는다. 이를 건방지다고 생각한 갱들은 스탠을 덮치고 이를 멋지게 격퇴한 스탠은 재소자들 사이에서 일약 교도소의 영웅이 되는데…",43.445,/zS1uUwKEFcd8ak0NTXxw97DlbAa.jpg,2007-11-03,쿵푸 프리즌,False,6.556,858
False,/29BCwmpV9HQUekAGlJLplkslRRf.jpg,"[27, 9648]",588,en,Silent Hill,"30년 전, 화재로 모든 것이 사라진 전설의 마을 ‘사일런트 힐’. 그곳에서 사라진 딸을 찾기 위해 로즈는 미스터리한 마을로 들어서게 된다. 저 멀리 사라져가는 딸의 뒷모습을 따라 안개 속에서 헤매던 로즈. 그때 마을을 뒤덮은 안개와 잿빛 속에서 갑자기 사이렌이 울리자 거대한 어둠이 밀려오고 ‘사일런트 힐’은 전혀 다른 공간으로 바뀌어 버린다! 그리고 어둠 속에서 서서히 다가오는 무시무시한 크리쳐들! 이제 그녀는 거대한 비밀을 숨기고 있는 그곳으로부터 딸을 되찾아야만 한다. 사일런트 힐을 움직이는 거대한 저주와 미스터리는 딸과 어떤 관계가 있는 것인가?",52.281,/jhI1W7nuTmBdV7SW4M5O6oUPcf4.jpg,2006-04-21,사일런트 힐,False,6.553,4117
False,/kq99sRIMHlgIPHV8U4SHdWBZMRx.jpg,"[18, 53]",87499,en,The East,다국적 기업을 돕는 사설 정보 기관의 정보원인 사라(브릿 말링)!  사라(브릿 말링)은 자신들의 이익을 위해서라면 물불을 가리지 않는 다국적 기업들을 상대로 공격을 행하는 무정부주의자들로 구성된 그룹에 잠입하라는 상부의 지시를 받는데…,18.117,/4bsCOj09DjwWmbDbVgHc6wwGx6t.jpg,2013-05-31,더 이스트,False,6.548,739
False,/xvBcBNG6hsluST0l1bNnOIMUJb0.jpg,"[35, 10749, 18]",10184,en,He's Just Not That Into You,"- 동거 7년차… 사랑한다면서 프로포즈는 왜 안해?_제니퍼 애니스톤♡벤 애플렉; 평생 나만을 사랑한다고 말하면서 결혼은 싫다는 그. 그러면 동거는 왜 하는거지? 7년 동안!!  - 유부남인 그 사람, 하지만 확실히 나에게 맘이 있는데?!_ 스칼렛 요한슨♡브래들리 쿠퍼; 우연히 슈퍼에서 마주친 남자는 잘생긴 외모에 능력까지 겸비한 유부남이지만 나를 배려해 주는 마음이 심상치 않다! 그런데… 내 눈 앞에서 부인과 뭐하는 짓인지?  -  나의 그대에게 또 다른 사랑이 찾아왔다…_제니퍼 코넬리♡브래들리 쿠퍼; 나와 못 헤어지겠다며 결혼한 그 사람이 당당히 다른 여자와 잤다고 말한다! 나와 끝내겠다는 건가??  -  얘네는 맨날 헛발질이야 ᅲᅲ..._드류 베리모어♡???; 옛날부터 지금까지 연애는 다 그런거야! 옛날에 이런 일이 있었어…  -  그에게서 전화가 오지 않는다!_지니퍼 굿윈♡케빈 코넬리; 소개팅으로 만난 그사람. 매너도 좋고 가벼운 포옹까지 나누며 기분 좋~게 헤어졌는데… 이사람, 전화를 하지 않는다!!  완벽한 사랑을 꿈꾸는 여자들과 좀처럼 속내를 알 수 없는 남자들의 흥미진진한 사랑 이야기가 공개된다!",55.713,/8m780elvmt8QFCPIUysHhmPUjdE.jpg,2009-02-06,그는 당신에게 반하지 않았다,False,6.5,3526
False,/2oaTLhpbnX8kfrlJTostT27uL5j.jpg,"[35, 10749, 878]",11814,en,Weird Science,"사춘기인 게리와 와이어트는 여학생들에게 좀처럼 인기가 없다. 어느 날 그들은 프랑켄슈타인의 영화를 보고 자극을 받아, 컴퓨터 공학을 이용하여 이상형의 여자를 만들어 내고 라자라는 이름을 붙힌다. 그리고 자신의 창조물과 함께 성인들의 세계에 뛰어드는데...",35.914,/jaEauZd2joSAKn42D83gm3S0y3F.jpg,1985-08-01,신비의 체험,False,6.5,1319
False,/lenFpoDZMlMvBWml8CF682x9NTQ.jpg,"[35, 18, 36]",6538,en,Charlie Wilson's War,"텍사스 독신 하원의원 찰리 윌슨 (톰 행크스)은 타고난 매력남으로 언제 어디서나 스캔들에 휩싸이지만 특유의 재치있는 유머로 끊임없는 대중들의 사랑과 지지를 받는다. 그러던 어느 날, 우연히 TV에서 소련의 아프가니스탄 침공에 대한 미국의 미온적 태도에 관심을 가지게 되고, 그 후 그의 인생은 180도 달라지기 시작한다. 그는 부유한 로비스트이자 섹시한 사교계의 명사 조엔 헤링 (줄리아 로버츠)과 5% 부족하지만 정의감에 불타는 스파이 구스트 아브라코토스 (필립 세이모어 호프만)와 함께 아프가니스탄에 무기 공급을 실행에 옮기지만, 사람들은 이들의 계획을 불가능하다고 생각하는데…",35.382,/3DrUXkcD5FP3rkE1nuQIpqgJ3xQ.jpg,2007-12-19,찰리 윌슨의 전쟁,False,6.535,1409
False,/nsafhzMB2znHTeaBBwMs3KmYAYg.jpg,"[28, 14, 53]",489326,en,Mortal,"초강력 힘을 가진 '에릭'이 자신을 통제하지 못하고 대혼란을 일으킨다. 경찰서에서 만난 심리학자의 도움으로 자신의 능력을 각성하고 조절하기 시작한다. 한편, 위기를 감지한 미 정보국과 군대가 출동하고 그는 자신의 힘이 북유럽 신화와 연결된 것을 알게 되는데... 선과 악의 경계에 선 천둥의 후계자! 새로운 세계가 열린다!",21.81,/6zYiIMzIrBidU28QI7cVIJQTkiZ.jpg,2020-02-28,모탈: 레전드 오브 토르,False,6.531,451
False,/wWCkHtStV6wkk9S9ZlMFBFJVsta.jpg,[18],10502,en,The Man Without a Face,파일럿이 꿈인 찰스는 비행학교 시험에서 떨어지자 실의에 빠진다. 여름방학을 맞아 시골의 별장으로 간 찰스는 자동차 사고로 얼굴 및 전신의 반이 흉칙하게 일그러진 전직 교사 저스틴을 만나게되고 그에게 개인교습을 청한다.  둘은 함께 공부하며 친해지는데...,20.925,/9dmH2jc6jwlZo90JQTFOx4XaBWt.jpg,1993-08-25,멜 깁슨의 페이스,False,6.529,487
False,/e7yPWycivPEoKP4FQEc1X4WJqRe.jpg,"[35, 14]",6069,en,The Witches of Eastwick,"보수적인 관념이 남아 있는 이스트윅이라는 작은 마을에 남편과 사별하거나, 이혼하여 홀로 된 세 여인이 자신들이 마력을 가지고 있다는 것도 모른 채 외로움을 달래줄 백마탄 왕자님이 나타나길 갈망한다. 때마침 이 마을에 뉴욕으로부터...",32.816,/22pMgkmxfoPdAKc04M6vzMOKgq1.jpg,1987-06-12,이스트윅의 마녀들,False,6.525,1321
False,/x4Am9WtOSxEsfeBqU216n7ZA7G.jpg,"[16, 27, 878, 28, 12, 53]",389868,ko,서울역,"대한민국의 사회, 역사, 시대를 관통하는 서울역. 어느 날, 치유가 불가능한 상태의 노숙자가 비틀거리는 가운데  집을 나온 소녀와 남자친구, 그리고 딸을 찾는 아버지가 이 곳에 함께 한다. 이윽고 서울역을 시작으로 이상 바이러스가 퍼지기 시작하고, 서울은 삽시간에 통제 불능 상태가 되는데…",15.045,/6RaG5a6FJKwq0LLP2I9tUYS6qtY.jpg,2016-08-17,서울역,False,6.52,416
False,/qqhzXiNyCotzJdyEbi41EtzYYYI.jpg,"[28, 53, 80]",8909,en,Wanted,"평범한 청년 웨슬리(제임스 맥어보이)는 어느 날 섹시한 매력의 폭스(안젤리나 졸리)를 만나고, 아버지가 암살 조직에서 일했던 최고의 킬러였다는 사실을 알게 된다. 그 또한 암살 조직의 리더 폭스와 슬론(모건 프리먼)의 도움으로 아버지의 뒤를 이어 최고의 킬러로 훈련 받는다. 임무 실행에 필요한 것은 무엇이든지 제공되지만 목숨만은 안전할 수 없는 위험한 미션 속에, 웨슬리는 자신의 숨겨진 능력을 발견하고 실력있는 킬러로 인정받게 된다. 하지만, 시간이 흐를수록 조직의 수상한 움직임을 감지하게 되고 폭스와 함께 조직을 조사하게 되는데...",51.758,/1Vd0kVGqXxghMJoUHLgXi13p3XT.jpg,2008-06-19,원티드,False,6.518,6779
False,/d1nefTjjqxJJ0NxyDriD38RRTXX.jpg,"[35, 10749]",22897,en,It's Complicated,"베이커리 숍을 운영하며 사회적으로 성공한 이혼녀 제인. 안정된 생활을 유지해가던 그녀에게 어느 날, 20살 어린 젊은 여자와 재혼한 전 남편 제이크가 찾아온다. 점점 결혼 전 연애시절을 돌이키려는 제이크. 이와 동시에 제인의 집 인테리어 공사를 맡은 건축가 아담이 제인에게 조금씩 호감을 보이는데…",37.11,/3LNXiF4off6hDSP2CaTNrdsIim2.jpg,2009-12-23,사랑은 너무 복잡해,False,6.511,1339
False,/57LEr2CScU29AwdaYg7OlUGBdR2.jpg,[18],444539,en,La librería,플로렌스는 남편과 처음 만나 사랑에 빠진 특별한 장소이기도 했던 작은 바닷가 마을 하드버러에서 영리한 소녀 크리스틴을 채용해 서점을 운영하기 시작한다. 작고 외진 마을에서 서점을 운영한다는 사실이 알려지자 마을 최고 권력자인 가맛 부인은 서점 자리에 문화센터를 세운다는 핑계로 온갖 경제력과 인맥을 동원해 방해하기 시작하는데…,25.332,/2ymUPVIHSSt7bglO4JMu5geUrow.jpg,2017-11-10,북샵,False,6.507,415
False,/1Dhp3oJ3xnqmxHjkoUZpZJN283t.jpg,[35],60175,fr,Les sous-doués,,14.066,/rbYoFUzstYpGw1A2UYDSh7SqQOn.jpg,1980-04-30,Les sous-doués,False,6.501,432
False,/wfYCJRGXdxvttVzmx0SyLOIwS2C.jpg,"[35, 18, 10749]",13665,en,Arthur,술과 여자 등 방탕한 생활로 세월가는 줄 모르던 부자집 아들 아더는 우연히 가게에서 좀도둑질을 하던 여인을 만나 사랑에 빠진다. 방탕한 생활을 걱정하던 집안의 어른들은 아더에게 부잣집 여자와 결혼하지 않으면 한푼 재산 상속을 안해 주겠다고 어름자을 놓고 아더는 갈등에 빠진다. 그러나 결국 아더는 재산보다는 사랑을 택하고 이에 감동한 할머니는 마음을 바꿔 아더는 행복하게 살게 된다.,32.525,/m8yOFRDVZPxtsr4D2hVdzls6q6t.jpg,1981-07-17,미스터 아더,False,6.496,396
False,/onqQM9YETEcFynO3gZ2kgdI9wIO.jpg,"[9648, 53, 18]",10866,en,Joy Ride,"대학 신입생인 루이스는 여자친구 베나와 대륙 횡단 여행을 계획한다. 그러나 갓 출소한 루이스의 말썽꾼 형 풀러가 동참하면서 여행은 시작부터 삐걱거린다. 풀러는 고속도로 운전자들의 통신 시스템인 CB라디오를 이용, 러스티 네일이라는 이름의 트럭 운전사를 골탕먹이자고 일행을 부추긴다. 결국 이들은 캔디 케인이라는 이름의 여성으로 가장해 러스티 네일을 길가의 모텔로 유혹하기에 이른다. 그러나 이런 몹쓸 장난의 끝에는 폭발적인 분노가 기다리고 있는 법. 얼굴도 모르는 이 트럭 운전사에게 쫓기게 된 세 사람, 무심한 장난 한번에 목숨까지 내놓게 생겼다.",31.874,/unEFcfoEuzGHOAgWDFxEQ2yZzT1.jpg,2001-10-05,캔디 케인,False,6.492,1127
